[28]総推力32bit,[22]刀盘扭矩,地表沉降
17877.290455646573,3191.276560083646,-7.228307699580918
18165.077095817913,2958.4057516849116,-8.907646294640426
18687.72748302649,3467.471764255105,-3.9522390591416627
17837.2509253188,2941.9469351871917,-10.639252843438054
16903.141259767042,2570.5453785586947,-14.528072196091522
17145.616643962607,2278.802078366209,-19.34864620669715
17142.910203764615,2554.109303591784,-15.690147126657175
17621.873282939552,2610.378702077632,-16.277620632584895
17203.625403997175,2722.579977767732,-14.818246997172858
17387.98591539049,2722.959215215051,-12.888551437411333
16902.479066216878,2760.718945721843,-15.409758639152054
16967.79027516262,2365.779829906477,-18.620445311825755
17123.248322770985,2870.374597558779,-13.009253286982538
16615.340945328604,2541.0963856460307,-18.51048603781361
17054.62193388639,2237.7601260951237,-20.971690474652547
16659.983438641062,2752.1960312963793,-14.7059273587716
17002.67392088044,2455.617291295148,-16.69773701830727
15551.857688163283,1962.8120597241136,-16.862670651007736
12151.808923567338,1145.4674567582533,-35.95415201640096
17712.29241453287,2960.4233558630503,-7.121214747216282
17659.852342972186,3175.8483919623927,-3.2528661870371707
17437.317361570196,3359.9918473258595,-2.476409163546018
17512.629434195554,2355.7271066945873,-12.575386675807957
14756.960154417975,1996.7207778088127,-19.37927253306551
17817.949094331907,3360.2946938822342,-4.170043392945349
17908.233756308415,3242.1751539881607,-5.253211022255579
18714.942014632554,3073.9138407628498,-5.6764562120276025
17843.51017725577,3104.8724730762815,-7.637689096317828
17364.689238549083,2867.7643309435953,-10.296378303867456
17213.427525314728,2687.6879112177703,-13.235053316865454
19397.48636666395,3289.600856357673,0.6243703148427233
18021.441672560126,3382.2031763682276,-2.584316674719167
18409.789734785754,3322.8337977596016,-1.8526430574679367
18890.79796385799,3150.591371922274,-0.41079483257461114
18571.399653547796,2671.91740961856,-10.318900902735201
18846.12724839655,2686.0800361648235,-10.001680208083892
18479.382299751192,3160.363030588648,-5.7801086914083655
18018.95165052275,3264.643302862247,-6.54729860910054
18356.480486490444,2900.3792664307484,-14.360315531788407
18891.786631370123,3408.4693794405284,-7.924370733728977
18356.2234803585,3140.7674374845956,-11.676950636697391
18440.322122222602,3290.253919480709,-10.28316466903982
17652.02346452216,3595.938898939315,-10.608401699758339
18348.117369995914,3149.1667461559405,-16.032963190658545
18144.191914317853,2359.6709664808045,-23.436832517790233
17809.235811950344,3088.582216450499,-18.413527354747064
17421.70906407723,3198.461390370641,-15.468342928508589
18613.6454439939,3016.08626464226,-16.673987346666028
18474.157619639675,2837.1048797196963,-18.131591484763398
18552.07099349499,2709.0352228993074,-20.862504416841517
19447.189331672645,2903.3975332066293,-16.88383640855129
18479.111585568084,2813.996357823009,-19.39755183212006
18894.79555039141,2920.54092471238,-16.72752914250955
17859.528274739674,3120.617026115978,-18.17110987722476
17259.25161886954,2802.748463969884,-25.140574124464628
17999.542701360635,3025.2177907039763,-21.2443558821406
18273.86611769201,3081.985360515768,-17.29205280365986
18806.882152157115,2898.403040975651,-18.792678004818644
18726.98762842515,2988.424115126201,-20.955430877177427
18747.37233721351,3011.073217055205,-19.861973977108892
18297.005298456934,2935.00074894102,-22.2422602931986
19433.003685988548,3118.88260540869,-18.264156811487688
19297.292426641696,3222.9781154863704,-16.764084618885192
